C1_OBJ_NM,DT,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM_ENG,C1_NM,UNIT_NM,ITM_NM_ENG,ORG_ID
지수종류별,0.98849,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201504,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,0.957379,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201505,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,0.955384,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201506,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,0.952233,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201507,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.017346,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201508,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.006151,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201509,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.020711,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201510,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.032809,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201511,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.033834,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201512,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.060724,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201601,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.045439,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201602,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.184709,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201603,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.144306,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201604,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.199935,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201605,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.207622,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201606,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.158064,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201607,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.209064,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201608,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.179067,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201609,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.167345,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201610,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.188772,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201611,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.134749,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201612,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.135413,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201701,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.126118,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201702,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.152789,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201703,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.155027,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201704,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.179991,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201705,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.174955,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201706,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.216449,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201707,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.210225,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201708,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.265061,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201709,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.238025,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201710,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.188008,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201711,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.212354,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201712,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.079531,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201801,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.127959,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201802,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.149189,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201803,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.082903,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201804,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.128899,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201805,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.256401,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201806,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.30249,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201807,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.243033,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201808,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.227762,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201809,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.528216,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201810,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.419353,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201811,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.443165,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201812,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.312877,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201901,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.345491,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201902,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.42493,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201903,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.355915,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201904,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.497039,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201905,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.43281,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201906,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.584997,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201907,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.617397,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201908,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.571608,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201909,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.591611,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201910,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.598318,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201911,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.563158,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201912,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.623698,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202001,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.761783,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202002,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,2.217959,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202003,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.859375,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202004,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.765404,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202005,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.742797,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202006,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.600272,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202007,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.551772,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202008,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.531599,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202009,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.565254,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202010,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.387149,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202011,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.317737,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202012,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.312411,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202101,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.278437,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202102,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.431347,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202103,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.309694,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202104,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.291532,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202105,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.22096,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202106,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.243886,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202107,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.274722,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202108,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.317458,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202109,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.345517,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202110,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.532645,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202111,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.396928,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202112,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.538714,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202201,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.458626,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202202,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.374389,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202203,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.326824,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202204,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.62128,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202205,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.901176,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202206,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.809111,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202207,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.752578,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202208,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,2.252794,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202209,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,2.204146,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202210,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,2.007374,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202211,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,2.158516,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202212,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,2.024762,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202301,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,1.992573,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202302,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,2.084272,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202303,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
지수종류별,2.045087,13102792819A.0703,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202304,2026-01-19,KOSPI SmallCap,소형주,%,dividend yield,343
